,Datetime,Measurement
2025-07-24 20:00:00,2025-07-24 20:00:00,116.14173228359
2025-07-24 20:05:00,2025-07-24 20:05:00,115.98425196862921
2025-07-24 20:10:00,2025-07-24 20:10:00,116.0236220473694
2025-07-24 20:15:00,2025-07-24 20:15:00,116.0236220473694
2025-07-24 20:20:00,2025-07-24 20:20:00,116.0236220473694
2025-07-24 20:25:00,2025-07-24 20:25:00,115.9055118111488
2025-07-24 20:30:00,2025-07-24 20:30:00,115.86614173240861
2025-07-24 20:35:00,2025-07-24 20:35:00,115.86614173240861
2025-07-24 20:40:00,2025-07-24 20:40:00,115.9055118111488
2025-07-24 20:45:00,2025-07-24 20:45:00,115.94488188988899
2025-07-24 20:50:00,2025-07-24 20:50:00,115.8267716536684
2025-07-24 20:55:00,2025-07-24 20:55:00,115.9055118111488
2025-07-24 21:00:00,2025-07-24 21:00:00,115.7874015749282
2025-07-24 21:05:00,2025-07-24 21:05:00,115.748031496188
2025-07-24 21:10:00,2025-07-24 21:10:00,115.7086614174478
2025-07-24 21:15:00,2025-07-24 21:15:00,115.7086614174478
2025-07-24 21:20:00,2025-07-24 21:20:00,115.7086614174478
2025-07-24 21:25:00,2025-07-24 21:25:00,115.66929133870761
2025-07-24 21:30:00,2025-07-24 21:30:00,115.66929133870761
2025-07-24 21:35:00,2025-07-24 21:35:00,115.62992125996739
2025-07-24 21:40:00,2025-07-24 21:40:00,115.62992125996739
2025-07-24 21:45:00,2025-07-24 21:45:00,115.62992125996739
2025-07-24 21:50:00,2025-07-24 21:50:00,115.551181102487
2025-07-24 21:55:00,2025-07-24 21:55:00,115.551181102487
2025-07-24 22:00:00,2025-07-24 22:00:00,115.4330708662664
2025-07-24 22:05:00,2025-07-24 22:05:00,115.5118110237468
2025-07-24 22:10:00,2025-07-24 22:10:00,115.3937007875262
2025-07-24 22:15:00,2025-07-24 22:15:00,115.3937007875262
2025-07-24 22:20:00,2025-07-24 22:20:00,115.2362204725654
2025-07-24 22:25:00,2025-07-24 22:25:00,115.2362204725654
2025-07-24 22:30:00,2025-07-24 22:30:00,115.2362204725654
2025-07-24 22:35:00,2025-07-24 22:35:00,115.1968503938252
2025-07-24 22:40:00,2025-07-24 22:40:00,115.1968503938252
2025-07-24 22:45:00,2025-07-24 22:45:00,115.1181102363448
2025-07-24 22:50:00,2025-07-24 22:50:00,115.1181102363448
2025-07-24 22:55:00,2025-07-24 22:55:00,115.157480315085
2025-07-24 23:00:00,2025-07-24 23:00:00,115.1181102363448
2025-07-24 23:05:00,2025-07-24 23:05:00,115.1181102363448
2025-07-24 23:10:00,2025-07-24 23:10:00,115.1968503938252
2025-07-24 23:15:00,2025-07-24 23:15:00,115.35433070878601
2025-07-24 23:20:00,2025-07-24 23:20:00,115.5905511812272
2025-07-24 23:25:00,2025-07-24 23:25:00,115.5905511812272
2025-07-24 23:30:00,2025-07-24 23:30:00,115.7086614174478
2025-07-24 23:35:00,2025-07-24 23:35:00,115.8267716536684
2025-07-24 23:40:00,2025-07-24 23:40:00,116.0236220473694
2025-07-24 23:45:00,2025-07-24 23:45:00,116.1023622048498
2025-07-24 23:50:00,2025-07-24 23:50:00,116.14173228359
2025-07-24 23:55:00,2025-07-24 23:55:00,116.14173228359
2025-07-25 00:00:00,2025-07-25 00:00:00,116.25984251981059
2025-07-25 00:05:00,2025-07-25 00:05:00,116.25984251981059
2025-07-25 00:10:00,2025-07-25 00:10:00,116.29921259855081
2025-07-25 00:15:00,2025-07-25 00:15:00,116.29921259855081
2025-07-25 00:20:00,2025-07-25 00:20:00,116.2204724410704
2025-07-25 00:25:00,2025-07-25 00:25:00,116.1023622048498
2025-07-25 00:30:00,2025-07-25 00:30:00,116.0236220473694
2025-07-25 00:35:00,2025-07-25 00:35:00,115.98425196862921
2025-07-25 00:40:00,2025-07-25 00:40:00,115.98425196862921
2025-07-25 00:45:00,2025-07-25 00:45:00,115.9055118111488
2025-07-25 00:50:00,2025-07-25 00:50:00,115.748031496188
2025-07-25 00:55:00,2025-07-25 00:55:00,115.62992125996739
2025-07-25 01:00:00,2025-07-25 01:00:00,115.551181102487
2025-07-25 01:05:00,2025-07-25 01:05:00,115.5905511812272
2025-07-25 01:10:00,2025-07-25 01:10:00,115.551181102487
2025-07-25 01:15:00,2025-07-25 01:15:00,115.5118110237468
2025-07-25 01:20:00,2025-07-25 01:20:00,115.5118110237468
2025-07-25 01:25:00,2025-07-25 01:25:00,115.35433070878601
2025-07-25 01:30:00,2025-07-25 01:30:00,115.35433070878601
2025-07-25 01:35:00,2025-07-25 01:35:00,115.2755905513056
2025-07-25 01:40:00,2025-07-25 01:40:00,115.2755905513056
2025-07-25 01:45:00,2025-07-25 01:45:00,115.1968503938252
2025-07-25 01:50:00,2025-07-25 01:50:00,115.1181102363448
2025-07-25 01:55:00,2025-07-25 01:55:00,115.1181102363448
2025-07-25 02:00:00,2025-07-25 02:00:00,115.157480315085
2025-07-25 02:05:00,2025-07-25 02:05:00,115.0787401576046
2025-07-25 02:10:00,2025-07-25 02:10:00,115.1181102363448
2025-07-25 02:15:00,2025-07-25 02:15:00,115.0787401576046
2025-07-25 02:20:00,2025-07-25 02:20:00,114.9212598426438
2025-07-25 02:25:00,2025-07-25 02:25:00,114.8818897639036
2025-07-25 02:30:00,2025-07-25 02:30:00,115.00000000012419
2025-07-25 02:35:00,2025-07-25 02:35:00,114.8818897639036
2025-07-25 02:40:00,2025-07-25 02:40:00,114.8425196851634
2025-07-25 02:45:00,2025-07-25 02:45:00,114.8818897639036
2025-07-25 02:50:00,2025-07-25 02:50:00,114.8818897639036
2025-07-25 02:55:00,2025-07-25 02:55:00,115.00000000012419
2025-07-25 03:00:00,2025-07-25 03:00:00,115.00000000012419
2025-07-25 03:05:00,2025-07-25 03:05:00,114.8818897639036
2025-07-25 03:10:00,2025-07-25 03:10:00,114.8425196851634
2025-07-25 03:15:00,2025-07-25 03:15:00,114.960629921384
2025-07-25 03:20:00,2025-07-25 03:20:00,114.8425196851634
2025-07-25 03:25:00,2025-07-25 03:25:00,114.8425196851634
2025-07-25 03:30:00,2025-07-25 03:30:00,114.8818897639036
2025-07-25 03:35:00,2025-07-25 03:35:00,114.8425196851634
2025-07-25 03:40:00,2025-07-25 03:40:00,114.9212598426438
2025-07-25 03:45:00,2025-07-25 03:45:00,114.9212598426438
2025-07-25 03:50:00,2025-07-25 03:50:00,115.00000000012419
2025-07-25 03:55:00,2025-07-25 03:55:00,114.960629921384
2025-07-25 04:00:00,2025-07-25 04:00:00,114.960629921384
2025-07-25 04:05:00,2025-07-25 04:05:00,114.960629921384
2025-07-25 04:10:00,2025-07-25 04:10:00,115.00000000012419
2025-07-25 04:15:00,2025-07-25 04:15:00,115.03937007886441
2025-07-25 04:20:00,2025-07-25 04:20:00,115.00000000012419
2025-07-25 04:25:00,2025-07-25 04:25:00,114.9212598426438
2025-07-25 04:30:00,2025-07-25 04:30:00,114.9212598426438
2025-07-25 04:35:00,2025-07-25 04:35:00,115.00000000012419
2025-07-25 04:40:00,2025-07-25 04:40:00,115.00000000012419
2025-07-25 04:45:00,2025-07-25 04:45:00,114.960629921384
2025-07-25 04:50:00,2025-07-25 04:50:00,115.00000000012419
2025-07-25 04:55:00,2025-07-25 04:55:00,115.0787401576046
2025-07-25 05:00:00,2025-07-25 05:00:00,115.1181102363448
2025-07-25 05:05:00,2025-07-25 05:05:00,115.0787401576046
2025-07-25 05:10:00,2025-07-25 05:10:00,115.0787401576046
2025-07-25 05:15:00,2025-07-25 05:15:00,115.157480315085
2025-07-25 05:20:00,2025-07-25 05:20:00,115.1181102363448
2025-07-25 05:25:00,2025-07-25 05:25:00,115.157480315085
2025-07-25 05:30:00,2025-07-25 05:30:00,115.157480315085
2025-07-25 05:35:00,2025-07-25 05:35:00,115.2362204725654
2025-07-25 05:40:00,2025-07-25 05:40:00,115.1968503938252
2025-07-25 05:45:00,2025-07-25 05:45:00,115.1968503938252
2025-07-25 05:50:00,2025-07-25 05:50:00,115.157480315085
2025-07-25 05:55:00,2025-07-25 05:55:00,115.1181102363448
2025-07-25 06:00:00,2025-07-25 06:00:00,115.157480315085
2025-07-25 06:05:00,2025-07-25 06:05:00,115.157480315085
2025-07-25 06:10:00,2025-07-25 06:10:00,115.157480315085
2025-07-25 06:15:00,2025-07-25 06:15:00,115.1968503938252
2025-07-25 06:20:00,2025-07-25 06:20:00,115.0787401576046
2025-07-25 06:25:00,2025-07-25 06:25:00,115.00000000012419
2025-07-25 06:30:00,2025-07-25 06:30:00,115.157480315085
2025-07-25 06:35:00,2025-07-25 06:35:00,115.1181102363448
2025-07-25 06:40:00,2025-07-25 06:40:00,115.1181102363448
2025-07-25 06:45:00,2025-07-25 06:45:00,115.1181102363448
2025-07-25 06:50:00,2025-07-25 06:50:00,115.0787401576046
2025-07-25 06:55:00,2025-07-25 06:55:00,115.157480315085
2025-07-25 07:00:00,2025-07-25 07:00:00,115.03937007886441
2025-07-25 07:05:00,2025-07-25 07:05:00,115.0787401576046
2025-07-25 07:10:00,2025-07-25 07:10:00,115.0787401576046
2025-07-25 07:15:00,2025-07-25 07:15:00,115.0787401576046
2025-07-25 07:20:00,2025-07-25 07:20:00,115.1181102363448
2025-07-25 07:25:00,2025-07-25 07:25:00,115.157480315085
2025-07-25 07:30:00,2025-07-25 07:30:00,115.0787401576046
2025-07-25 07:35:00,2025-07-25 07:35:00,115.157480315085
2025-07-25 07:40:00,2025-07-25 07:40:00,115.2362204725654
2025-07-25 07:45:00,2025-07-25 07:45:00,115.2755905513056
2025-07-25 07:50:00,2025-07-25 07:50:00,115.2362204725654
2025-07-25 07:55:00,2025-07-25 07:55:00,115.31496063004579
2025-07-25 08:00:00,2025-07-25 08:00:00,115.2755905513056
2025-07-25 08:05:00,2025-07-25 08:05:00,115.1968503938252
2025-07-25 08:10:00,2025-07-25 08:10:00,115.31496063004579
2025-07-25 08:15:00,2025-07-25 08:15:00,115.31496063004579
2025-07-25 08:20:00,2025-07-25 08:20:00,115.1968503938252
2025-07-25 08:25:00,2025-07-25 08:25:00,115.31496063004579
2025-07-25 08:30:00,2025-07-25 08:30:00,115.2755905513056
2025-07-25 08:35:00,2025-07-25 08:35:00,115.2755905513056
2025-07-25 08:40:00,2025-07-25 08:40:00,115.31496063004579
2025-07-25 08:45:00,2025-07-25 08:45:00,115.35433070878601
2025-07-25 08:50:00,2025-07-25 08:50:00,115.31496063004579
2025-07-25 08:55:00,2025-07-25 08:55:00,115.35433070878601
2025-07-25 09:00:00,2025-07-25 09:00:00,115.31496063004579
2025-07-25 09:05:00,2025-07-25 09:05:00,115.2755905513056
2025-07-25 09:10:00,2025-07-25 09:10:00,115.2362204725654
2025-07-25 09:15:00,2025-07-25 09:15:00,115.2362204725654
2025-07-25 09:20:00,2025-07-25 09:20:00,115.157480315085
2025-07-25 09:25:00,2025-07-25 09:25:00,115.1968503938252
2025-07-25 09:30:00,2025-07-25 09:30:00,115.2362204725654
2025-07-25 09:35:00,2025-07-25 09:35:00,115.1968503938252
2025-07-25 09:40:00,2025-07-25 09:40:00,115.1968503938252
2025-07-25 09:45:00,2025-07-25 09:45:00,115.157480315085
2025-07-25 09:50:00,2025-07-25 09:50:00,115.2362204725654
2025-07-25 09:55:00,2025-07-25 09:55:00,115.157480315085
2025-07-25 10:00:00,2025-07-25 10:00:00,115.0787401576046
2025-07-25 10:05:00,2025-07-25 10:05:00,115.0787401576046
2025-07-25 10:10:00,2025-07-25 10:10:00,115.0787401576046
2025-07-25 10:15:00,2025-07-25 10:15:00,115.0787401576046
2025-07-25 10:20:00,2025-07-25 10:20:00,115.1181102363448
2025-07-25 10:25:00,2025-07-25 10:25:00,115.00000000012419
2025-07-25 10:30:00,2025-07-25 10:30:00,115.03937007886441
2025-07-25 10:35:00,2025-07-25 10:35:00,115.00000000012419
2025-07-25 10:40:00,2025-07-25 10:40:00,115.00000000012419
2025-07-25 10:45:00,2025-07-25 10:45:00,115.00000000012419
2025-07-25 10:50:00,2025-07-25 10:50:00,115.03937007886441
2025-07-25 10:55:00,2025-07-25 10:55:00,115.0787401576046
2025-07-25 11:00:00,2025-07-25 11:00:00,115.1181102363448
2025-07-25 11:05:00,2025-07-25 11:05:00,115.157480315085
2025-07-25 11:10:00,2025-07-25 11:10:00,115.2362204725654
2025-07-25 11:15:00,2025-07-25 11:15:00,115.31496063004579
2025-07-25 11:20:00,2025-07-25 11:20:00,115.35433070878601
2025-07-25 11:25:00,2025-07-25 11:25:00,115.31496063004579
2025-07-25 11:30:00,2025-07-25 11:30:00,115.4330708662664
2025-07-25 11:35:00,2025-07-25 11:35:00,115.4724409450066
2025-07-25 11:40:00,2025-07-25 11:40:00,115.5118110237468
2025-07-25 11:45:00,2025-07-25 11:45:00,115.551181102487
2025-07-25 11:50:00,2025-07-25 11:50:00,115.4724409450066
2025-07-25 11:55:00,2025-07-25 11:55:00,115.5118110237468
2025-07-25 12:00:00,2025-07-25 12:00:00,115.551181102487
2025-07-25 12:05:00,2025-07-25 12:05:00,115.5118110237468
2025-07-25 12:10:00,2025-07-25 12:10:00,115.4724409450066
2025-07-25 12:15:00,2025-07-25 12:15:00,115.551181102487
2025-07-25 12:20:00,2025-07-25 12:20:00,115.4330708662664
2025-07-25 12:25:00,2025-07-25 12:25:00,115.4724409450066
2025-07-25 12:30:00,2025-07-25 12:30:00,115.5118110237468
2025-07-25 12:35:00,2025-07-25 12:35:00,115.5905511812272
2025-07-25 12:40:00,2025-07-25 12:40:00,115.62992125996739
2025-07-25 12:45:00,2025-07-25 12:45:00,115.5118110237468
2025-07-25 12:50:00,2025-07-25 12:50:00,115.551181102487
2025-07-25 12:55:00,2025-07-25 12:55:00,115.66929133870761
2025-07-25 13:00:00,2025-07-25 13:00:00,115.62992125996739
2025-07-25 13:05:00,2025-07-25 13:05:00,115.7086614174478
2025-07-25 13:10:00,2025-07-25 13:10:00,115.7086614174478
2025-07-25 13:15:00,2025-07-25 13:15:00,115.62992125996739
2025-07-25 13:20:00,2025-07-25 13:20:00,115.62992125996739
2025-07-25 13:25:00,2025-07-25 13:25:00,115.5905511812272
2025-07-25 13:30:00,2025-07-25 13:30:00,115.551181102487
2025-07-25 13:35:00,2025-07-25 13:35:00,115.5118110237468
2025-07-25 13:40:00,2025-07-25 13:40:00,115.5118110237468
2025-07-25 13:45:00,2025-07-25 13:45:00,115.4724409450066
2025-07-25 13:50:00,2025-07-25 13:50:00,115.4724409450066
2025-07-25 13:55:00,2025-07-25 13:55:00,115.4330708662664
2025-07-25 14:00:00,2025-07-25 14:00:00,115.4724409450066
2025-07-25 14:05:00,2025-07-25 14:05:00,115.4724409450066
2025-07-25 14:10:00,2025-07-25 14:10:00,115.35433070878601
2025-07-25 14:15:00,2025-07-25 14:15:00,115.4724409450066
2025-07-25 14:20:00,2025-07-25 14:20:00,115.4330708662664
2025-07-25 14:25:00,2025-07-25 14:25:00,115.4330708662664
2025-07-25 14:30:00,2025-07-25 14:30:00,115.4330708662664
2025-07-25 14:35:00,2025-07-25 14:35:00,115.35433070878601
2025-07-25 14:40:00,2025-07-25 14:40:00,115.35433070878601
2025-07-25 14:45:00,2025-07-25 14:45:00,115.3937007875262
2025-07-25 14:50:00,2025-07-25 14:50:00,115.31496063004579
2025-07-25 14:55:00,2025-07-25 14:55:00,115.2362204725654
2025-07-25 15:00:00,2025-07-25 15:00:00,115.2755905513056
2025-07-25 15:05:00,2025-07-25 15:05:00,115.31496063004579
2025-07-25 15:10:00,2025-07-25 15:10:00,115.31496063004579
2025-07-25 15:15:00,2025-07-25 15:15:00,115.3937007875262
2025-07-25 15:20:00,2025-07-25 15:20:00,115.4724409450066
2025-07-25 15:25:00,2025-07-25 15:25:00,115.551181102487
2025-07-25 15:30:00,2025-07-25 15:30:00,115.5905511812272
2025-07-25 15:35:00,2025-07-25 15:35:00,115.66929133870761
2025-07-25 15:40:00,2025-07-25 15:40:00,115.66929133870761
2025-07-25 15:45:00,2025-07-25 15:45:00,115.7086614174478
2025-07-25 15:50:00,2025-07-25 15:50:00,115.7086614174478
2025-07-25 15:55:00,2025-07-25 15:55:00,115.66929133870761
2025-07-25 16:00:00,2025-07-25 16:00:00,115.5905511812272
2025-07-25 16:05:00,2025-07-25 16:05:00,115.62992125996739
2025-07-25 16:10:00,2025-07-25 16:10:00,115.66929133870761
2025-07-25 16:15:00,2025-07-25 16:15:00,115.5905511812272
2025-07-25 16:20:00,2025-07-25 16:20:00,115.4724409450066
2025-07-25 16:25:00,2025-07-25 16:25:00,115.4330708662664
2025-07-25 16:30:00,2025-07-25 16:30:00,115.5118110237468
2025-07-25 16:35:00,2025-07-25 16:35:00,115.5118110237468
2025-07-25 16:40:00,2025-07-25 16:40:00,115.551181102487
2025-07-25 16:45:00,2025-07-25 16:45:00,115.4724409450066
2025-07-25 16:50:00,2025-07-25 16:50:00,115.5118110237468
2025-07-25 16:55:00,2025-07-25 16:55:00,115.551181102487
2025-07-25 17:00:00,2025-07-25 17:00:00,115.551181102487
2025-07-25 17:05:00,2025-07-25 17:05:00,115.4724409450066
2025-07-25 17:10:00,2025-07-25 17:10:00,115.5905511812272
2025-07-25 17:15:00,2025-07-25 17:15:00,115.5905511812272
2025-07-25 17:20:00,2025-07-25 17:20:00,115.62992125996739
2025-07-25 17:25:00,2025-07-25 17:25:00,115.7086614174478
2025-07-25 17:30:00,2025-07-25 17:30:00,115.7086614174478
2025-07-25 17:35:00,2025-07-25 17:35:00,115.5905511812272
2025-07-25 17:40:00,2025-07-25 17:40:00,115.5905511812272
2025-07-25 17:45:00,2025-07-25 17:45:00,115.66929133870761
2025-07-25 17:50:00,2025-07-25 17:50:00,115.5905511812272
2025-07-25 17:55:00,2025-07-25 17:55:00,115.66929133870761
2025-07-25 18:00:00,2025-07-25 18:00:00,115.62992125996739
2025-07-25 18:05:00,2025-07-25 18:05:00,115.62992125996739
2025-07-25 18:10:00,2025-07-25 18:10:00,115.551181102487
2025-07-25 18:15:00,2025-07-25 18:15:00,115.62992125996739
2025-07-25 18:20:00,2025-07-25 18:20:00,115.4724409450066
2025-07-25 18:25:00,2025-07-25 18:25:00,115.3937007875262
2025-07-25 18:30:00,2025-07-25 18:30:00,115.3937007875262
2025-07-25 18:35:00,2025-07-25 18:35:00,115.4330708662664
2025-07-25 18:40:00,2025-07-25 18:40:00,115.35433070878601
2025-07-25 18:45:00,2025-07-25 18:45:00,115.3937007875262
2025-07-25 18:50:00,2025-07-25 18:50:00,115.2755905513056
2025-07-25 18:55:00,2025-07-25 18:55:00,115.31496063004579
2025-07-25 19:00:00,2025-07-25 19:00:00,115.35433070878601
2025-07-25 19:05:00,2025-07-25 19:05:00,115.35433070878601
2025-07-25 19:10:00,2025-07-25 19:10:00,115.31496063004579
2025-07-25 19:15:00,2025-07-25 19:15:00,115.35433070878601
2025-07-25 19:20:00,2025-07-25 19:20:00,115.4330708662664
2025-07-25 19:25:00,2025-07-25 19:25:00,115.4724409450066
2025-07-25 19:30:00,2025-07-25 19:30:00,115.4724409450066
2025-07-25 19:35:00,2025-07-25 19:35:00,115.62992125996739
2025-07-25 19:40:00,2025-07-25 19:40:00,115.7086614174478
2025-07-25 19:45:00,2025-07-25 19:45:00,115.7874015749282
2025-07-25 19:50:00,2025-07-25 19:50:00,115.7874015749282
2025-07-25 19:55:00,2025-07-25 19:55:00,115.86614173240861
2025-07-25 20:00:00,2025-07-25 20:00:00,115.7874015749282
2025-07-25 20:05:00,2025-07-25 20:05:00,115.94488188988899
2025-07-25 20:10:00,2025-07-25 20:10:00,116.0236220473694
2025-07-25 20:15:00,2025-07-25 20:15:00,116.0629921261096
2025-07-25 20:20:00,2025-07-25 20:20:00,116.1023622048498
2025-07-25 20:25:00,2025-07-25 20:25:00,116.1023622048498
2025-07-25 20:30:00,2025-07-25 20:30:00,116.1023622048498
2025-07-25 20:35:00,2025-07-25 20:35:00,116.25984251981059
2025-07-25 20:40:00,2025-07-25 20:40:00,116.2204724410704
2025-07-25 20:45:00,2025-07-25 20:45:00,116.338582677291
2025-07-25 20:50:00,2025-07-25 20:50:00,116.4173228347714
2025-07-25 20:55:00,2025-07-25 20:55:00,116.49606299225181
2025-07-25 21:00:00,2025-07-25 21:00:00,116.57480314973219
2025-07-25 21:05:00,2025-07-25 21:05:00,116.61417322847241
2025-07-25 21:10:00,2025-07-25 21:10:00,116.6929133859528
2025-07-25 21:15:00,2025-07-25 21:15:00,116.6929133859528
2025-07-25 21:20:00,2025-07-25 21:20:00,116.8503937009136
2025-07-25 21:25:00,2025-07-25 21:25:00,116.92913385839401
2025-07-25 21:30:00,2025-07-25 21:30:00,116.88976377965379
2025-07-25 21:35:00,2025-07-25 21:35:00,116.88976377965379
2025-07-25 21:40:00,2025-07-25 21:40:00,116.81102362217341
2025-07-25 21:45:00,2025-07-25 21:45:00,116.8503937009136
2025-07-25 21:50:00,2025-07-25 21:50:00,116.9685039371342
2025-07-25 21:55:00,2025-07-25 21:55:00,116.8503937009136
2025-07-25 22:00:00,2025-07-25 22:00:00,116.88976377965379
2025-07-25 22:05:00,2025-07-25 22:05:00,116.81102362217341
2025-07-25 22:10:00,2025-07-25 22:10:00,116.81102362217341
2025-07-25 22:15:00,2025-07-25 22:15:00,116.732283464693
2025-07-25 22:20:00,2025-07-25 22:20:00,116.6535433072126
2025-07-25 22:25:00,2025-07-25 22:25:00,116.6535433072126
2025-07-25 22:30:00,2025-07-25 22:30:00,116.57480314973219
2025-07-25 22:35:00,2025-07-25 22:35:00,116.535433070992
2025-07-25 22:40:00,2025-07-25 22:40:00,116.49606299225181
2025-07-25 22:45:00,2025-07-25 22:45:00,116.4173228347714
2025-07-25 22:50:00,2025-07-25 22:50:00,116.338582677291
2025-07-25 22:55:00,2025-07-25 22:55:00,116.338582677291
2025-07-25 23:00:00,2025-07-25 23:00:00,116.29921259855081
2025-07-25 23:05:00,2025-07-25 23:05:00,116.338582677291
2025-07-25 23:10:00,2025-07-25 23:10:00,116.25984251981059
2025-07-25 23:15:00,2025-07-25 23:15:00,116.338582677291
2025-07-25 23:20:00,2025-07-25 23:20:00,116.25984251981059
2025-07-25 23:25:00,2025-07-25 23:25:00,116.2204724410704
2025-07-25 23:30:00,2025-07-25 23:30:00,116.25984251981059
2025-07-25 23:35:00,2025-07-25 23:35:00,116.25984251981059
2025-07-25 23:40:00,2025-07-25 23:40:00,116.2204724410704
2025-07-25 23:45:00,2025-07-25 23:45:00,116.25984251981059
2025-07-25 23:50:00,2025-07-25 23:50:00,116.338582677291
2025-07-25 23:55:00,2025-07-25 23:55:00,116.29921259855081
2025-07-26 00:00:00,2025-07-26 00:00:00,116.25984251981059
2025-07-26 00:05:00,2025-07-26 00:05:00,116.29921259855081
2025-07-26 00:10:00,2025-07-26 00:10:00,116.338582677291
2025-07-26 00:15:00,2025-07-26 00:15:00,116.2204724410704
2025-07-26 00:20:00,2025-07-26 00:20:00,116.18110236233021
2025-07-26 00:25:00,2025-07-26 00:25:00,116.2204724410704
2025-07-26 00:30:00,2025-07-26 00:30:00,116.1023622048498
2025-07-26 00:35:00,2025-07-26 00:35:00,116.1023622048498
2025-07-26 00:40:00,2025-07-26 00:40:00,116.0629921261096
2025-07-26 00:45:00,2025-07-26 00:45:00,116.0236220473694
2025-07-26 00:50:00,2025-07-26 00:50:00,115.94488188988899
2025-07-26 00:55:00,2025-07-26 00:55:00,115.9055118111488
2025-07-26 01:00:00,2025-07-26 01:00:00,115.9055118111488
2025-07-26 01:05:00,2025-07-26 01:05:00,115.7874015749282
2025-07-26 01:10:00,2025-07-26 01:10:00,115.748031496188
2025-07-26 01:15:00,2025-07-26 01:15:00,115.7086614174478
2025-07-26 01:20:00,2025-07-26 01:20:00,115.66929133870761
2025-07-26 01:25:00,2025-07-26 01:25:00,115.7086614174478
2025-07-26 01:30:00,2025-07-26 01:30:00,115.7086614174478
2025-07-26 01:35:00,2025-07-26 01:35:00,115.62992125996739
2025-07-26 01:40:00,2025-07-26 01:40:00,115.66929133870761
2025-07-26 01:45:00,2025-07-26 01:45:00,115.66929133870761
2025-07-26 01:50:00,2025-07-26 01:50:00,115.5905511812272
2025-07-26 01:55:00,2025-07-26 01:55:00,115.62992125996739
2025-07-26 02:00:00,2025-07-26 02:00:00,115.66929133870761
